datetime,location,temperature_C,feels_like_C,humidity_%,dew_point_C,pressure_hPa,wind_speed_kmph,wind_direction_deg,cloud_cover_%,uv_index,solar_radiation_Wm2,precipitation_mm,visibility_km,weather_condition,is_daytime,season,holiday_flag
2025-03-26 11:00:00,Bangalore,29.9,31.414782165714172,47,19.3,1011.0,4.6,193,8,3,618.1,0.0,9.6,Sunny,1,Spring,0
2025-03-26 12:00:00,Bangalore,39.3,40.38107069595294,80,35.3,1005.1,14.1,339,82,3,574.2,0.0,5.9,Fog,1,Spring,0
2025-03-26 13:00:00,Bangalore,24.1,25.255350311289323,76,19.3,1003.7,21.8,148,72,7,577.1,0.0,6.4,Clear,1,Spring,0
2025-03-26 14:00:00,Bangalore,40.5,41.68296298716371,56,31.7,1013.2,21.9,204,88,0,451.0,0.0,5.6,Rain,1,Spring,0
2025-03-26 15:00:00,Bangalore,28.8,30.65971630785992,56,20.0,1012.2,23.1,148,84,0,508.9,0.0,5.8,Clear,1,Spring,0
2025-03-26 16:00:00,Bangalore,33.2,33.64231990685124,70,27.2,1013.5,15.8,299,67,8,411.0,0.0,6.7,Rain,1,Spring,0
2025-03-26 17:00:00,Bangalore,34.9,36.65139422620554,82,31.3,1008.7,23.5,244,71,6,640.1,0.0,6.5,Sunny,1,Spring,0
2025-03-26 18:00:00,Bangalore,26.2,27.795410010412958,34,13.0,1011.1,12.7,207,58,9,482.0,0.0,7.1,Fog,1,Spring,0
2025-03-26 19:00:00,Bangalore,28.5,29.840993661425692,88,26.1,1012.1,15.9,245,91,9,0.0,0.0,5.5,Cloudy,0,Spring,0
2025-03-26 20:00:00,Bangalore,25.8,26.555922436983693,57,17.2,1005.8,17.2,150,63,5,0.0,0.0,6.8,Clear,0,Spring,0
2025-03-26 21:00:00,Bangalore,27.2,27.989854955274254,54,18.0,1014.2,18.0,69,53,0,0.0,0.0,7.3,Clear,0,Spring,0
2025-03-26 22:00:00,Bangalore,37.0,38.23003047175254,48,26.6,1013.7,17.1,247,27,0,0.0,0.0,8.7,Sunny,0,Spring,0
2025-03-26 23:00:00,Bangalore,25.4,27.037096814352395,69,19.2,1005.2,13.1,270,24,3,0.0,0.0,8.8,Fog,0,Spring,0
2025-03-27 00:00:00,Bangalore,30.4,31.031356182307658,36,17.6,1017.0,14.7,296,81,3,0.0,0.0,6.0,Sunny,0,Spring,0
2025-03-27 01:00:00,Bangalore,36.0,36.77272002798077,78,31.6,1005.1,3.0,281,32,0,0.0,0.0,8.4,Sunny,0,Spring,0
2025-03-27 02:00:00,Bangalore,26.7,28.14531807301139,61,18.9,1012.5,12.4,174,77,8,0.0,0.0,6.2,Fog,0,Spring,0
2025-03-27 03:00:00,Bangalore,29.7,30.961075697706107,70,23.7,1016.6,12.9,171,51,5,0.0,0.0,7.5,Cloudy,0,Spring,0
2025-03-27 04:00:00,Bangalore,33.7,34.35244623971961,39,21.5,1013.8,10.6,49,33,11,0.0,0.3,8.3,Thunderstorm,0,Spring,0
2025-03-27 05:00:00,Bangalore,28.6,28.89685323424289,74,23.4,1003.2,19.1,90,7,4,0.0,0.0,9.7,Fog,0,Spring,0
2025-03-27 06:00:00,Bangalore,23.5,23.368293740018718,70,17.5,1009.3,14.4,14,23,3,567.2,0.0,8.8,Clear,1,Spring,0
2025-03-27 07:00:00,Bangalore,29.4,30.764679624186122,65,22.4,1010.9,8.4,327,49,4,858.6,0.0,7.5,Sunny,1,Spring,0
2025-03-27 08:00:00,Bangalore,28.5,29.22778137465027,70,22.5,1000.2,9.5,35,64,1,523.0,0.0,6.8,Cloudy,1,Spring,0
2025-03-27 09:00:00,Bangalore,35.1,35.98640782796149,52,25.5,1005.6,18.6,117,32,2,507.5,0.0,8.4,Sunny,1,Spring,0
2025-03-27 10:00:00,Bangalore,29.3,30.77745520465398,61,21.5,1007.4,13.6,11,54,8,350.8,0.0,7.3,Sunny,1,Spring,0
2025-03-27 11:00:00,Bangalore,24.5,25.932267876813608,77,19.9,1009.6,22.0,93,1,6,754.3,0.0,9.9,Rain,1,Spring,0
2025-03-27 12:00:00,Bangalore,31.2,32.430665534664506,71,25.4,1011.2,4.2,268,50,8,476.3,0.0,7.5,Cloudy,1,Spring,0
2025-03-27 13:00:00,Bangalore,28.4,29.080695897000837,100,28.4,1010.1,12.6,283,2,4,339.7,0.0,9.9,Sunny,1,Spring,0
2025-03-27 14:00:00,Bangalore,28.2,29.94594511687991,64,21.0,1010.1,14.6,236,75,1,625.1,0.0,6.2,Fog,1,Spring,0
2025-03-27 15:00:00,Bangalore,31.5,32.506585216761174,56,22.7,1017.2,23.2,234,90,8,607.0,0.0,5.5,Cloudy,1,Spring,0
2025-03-27 16:00:00,Bangalore,30.3,31.600106617323906,64,23.1,1000.7,9.2,21,33,10,540.3,0.0,8.3,Fog,1,Spring,0
2025-03-27 17:00:00,Bangalore,16.6,17.131598434774183,29,2.4,1006.2,18.6,300,33,8,697.6,0.0,8.3,Sunny,1,Spring,0
2025-03-27 18:00:00,Bangalore,32.9,34.01749903527438,43,21.5,1017.4,14.8,256,64,8,716.5,0.0,6.8,Thunderstorm,1,Spring,0
2025-03-27 19:00:00,Bangalore,25.6,27.06637506632237,85,22.6,1016.4,17.6,106,62,7,0.0,0.0,6.9,Cloudy,0,Spring,0
2025-03-27 20:00:00,Bangalore,32.6,32.317186086866705,56,23.8,1006.5,23.3,256,58,4,0.0,0.0,7.1,Fog,0,Spring,0
2025-03-27 21:00:00,Bangalore,26.6,27.609123493043935,71,20.8,1007.7,17.9,354,41,1,0.0,0.0,8.0,Sunny,0,Spring,0
2025-03-27 22:00:00,Bangalore,18.9,19.76166479642492,60,10.9,1012.8,10.7,130,16,1,0.0,0.0,9.2,Clear,0,Spring,0
2025-03-27 23:00:00,Bangalore,32.7,33.39193247611056,48,22.3,1009.7,26.7,42,4,1,0.0,0.0,9.8,Clear,0,Spring,0
2025-03-28 00:00:00,Bangalore,31.9,32.844971087163124,80,27.9,1011.2,13.6,59,44,11,0.0,0.0,7.8,Thunderstorm,0,Spring,0
2025-03-28 01:00:00,Bangalore,23.3,24.19312081581875,52,13.7,1014.7,22.3,27,81,11,0.0,0.0,6.0,Sunny,0,Spring,0
2025-03-28 02:00:00,Bangalore,26.5,27.502224738329126,77,21.9,1006.5,16.2,139,36,4,0.0,0.0,8.2,Sunny,0,Spring,0
2025-03-28 03:00:00,Bangalore,28.2,28.766786120378995,46,17.4,1005.6,6.8,188,78,3,0.0,0.1,6.1,Rain,0,Spring,0
2025-03-28 04:00:00,Bangalore,33.2,33.851103339198254,83,29.8,1011.9,17.7,118,13,2,0.0,0.0,9.3,Clear,0,Spring,0
2025-03-28 05:00:00,Bangalore,19.8,21.01191968060299,40,7.8,1005.8,17.8,82,72,2,0.0,0.0,6.4,Clear,0,Spring,0
2025-03-28 06:00:00,Bangalore,25.3,25.858783974022177,58,16.9,1013.3,15.2,91,53,7,704.4,0.0,7.3,Cloudy,1,Spring,0
2025-03-28 07:00:00,Bangalore,27.0,27.806235677684132,97,26.4,1002.5,18.2,223,49,0,761.5,0.0,7.5,Cloudy,1,Spring,0
2025-03-28 08:00:00,Bangalore,35.1,35.68026759617822,65,28.1,1008.4,18.9,264,64,9,662.6,0.0,6.8,Fog,1,Spring,0
2025-03-28 09:00:00,Bangalore,29.1,30.441470498639262,63,21.7,1011.4,16.1,243,70,4,322.6,0.0,6.5,Fog,1,Spring,0
2025-03-28 10:00:00,Bangalore,28.9,30.303665554011573,53,19.5,1012.3,13.2,5,96,8,263.9,0.0,5.2,Rain,1,Spring,0
2025-03-28 11:00:00,Bangalore,20.6,22.393615355331136,68,14.2,1014.3,14.3,206,16,7,396.8,0.0,9.2,Rain,1,Spring,0
2025-03-28 12:00:00,Bangalore,17.8,19.622573018229506,63,10.4,1003.5,15.6,97,90,10,277.6,0.0,5.5,Rain,1,Spring,0
2025-03-28 13:00:00,Bangalore,30.0,31.72490354728778,55,21.0,1005.4,8.7,118,51,1,253.7,0.0,7.5,Rain,1,Spring,0
2025-03-28 14:00:00,Bangalore,32.1,32.41638856748058,67,25.5,1013.8,15.4,322,9,3,798.9,0.0,9.6,Clear,1,Spring,0
2025-03-28 15:00:00,Bangalore,26.2,26.953559067649632,66,19.4,1008.4,15.6,283,50,3,611.2,0.0,7.5,Rain,1,Spring,0
2025-03-28 16:00:00,Bangalore,21.1,21.961958468861166,37,8.5,1010.7,17.2,63,13,8,486.8,0.0,9.3,Rain,1,Spring,0
2025-03-28 17:00:00,Bangalore,32.7,33.57455740713718,67,26.1,1009.6,10.5,266,93,7,652.6,0.0,5.3,Clear,1,Spring,0
2025-03-28 18:00:00,Bangalore,34.1,34.47505612629099,100,34.1,1008.8,19.7,71,10,3,501.0,0.0,9.5,Fog,1,Spring,0
2025-03-28 19:00:00,Bangalore,32.2,33.484722729765835,54,23.0,1000.3,15.8,93,92,1,0.0,0.0,5.4,Sunny,0,Spring,0
2025-03-28 20:00:00,Bangalore,23.8,25.827321795640746,72,18.2,1023.7,3.2,18,86,9,0.0,0.0,5.7,Clear,0,Spring,0
2025-03-28 21:00:00,Bangalore,32.2,32.65808886115732,79,28.0,1005.1,22.4,119,97,11,0.0,0.0,5.2,Thunderstorm,0,Spring,0
2025-03-28 22:00:00,Bangalore,20.9,21.81816197053264,66,14.1,1013.0,7.7,342,82,2,0.0,0.0,5.9,Fog,0,Spring,0
2025-03-28 23:00:00,Bangalore,31.6,32.046321638073515,58,23.2,1005.3,17.7,3,20,3,0.0,0.0,9.0,Sunny,0,Spring,0
2025-03-29 00:00:00,Bangalore,27.2,27.626423473966348,88,24.8,1010.2,24.2,240,6,7,0.0,0.0,9.7,Clear,0,Spring,0
2025-03-29 01:00:00,Bangalore,24.9,25.70708869676245,99,24.7,1010.2,19.6,359,33,2,0.0,0.0,8.3,Sunny,0,Spring,0
2025-03-29 02:00:00,Bangalore,26.8,27.3835171206774,92,25.2,1012.8,16.7,222,39,2,0.0,0.0,8.1,Cloudy,0,Spring,0
2025-03-29 03:00:00,Bangalore,23.4,24.399346645819396,70,17.4,1027.5,19.6,340,22,6,0.0,0.0,8.9,Thunderstorm,0,Spring,0
2025-03-29 04:00:00,Bangalore,32.4,32.890159409354006,82,28.8,1014.2,14.8,255,18,10,0.0,0.0,9.1,Rain,0,Spring,0
2025-03-29 05:00:00,Bangalore,31.4,31.984249605414124,57,22.8,1019.7,9.2,346,10,10,0.0,0.0,9.5,Fog,0,Spring,0
2025-03-29 06:00:00,Bangalore,29.0,30.08719411538562,67,22.4,1007.5,13.7,212,100,1,382.0,0.0,5.0,Rain,1,Spring,0
2025-03-29 07:00:00,Bangalore,30.7,31.62050486639881,88,28.3,1009.8,16.8,122,19,4,640.5,0.0,9.1,Thunderstorm,1,Spring,0
2025-03-29 08:00:00,Bangalore,31.2,31.541417491653146,57,22.6,1004.8,18.7,16,99,2,744.6,0.0,5.0,Thunderstorm,1,Spring,0
2025-03-29 09:00:00,Bangalore,27.2,28.612975390601015,42,15.6,1010.1,19.8,161,37,9,701.7,0.0,8.2,Thunderstorm,1,Spring,0
2025-03-29 10:00:00,Bangalore,24.9,25.93967425252603,55,15.9,1020.1,14.5,210,81,5,502.1,0.0,6.0,Clear,1,Spring,0
2025-03-29 11:00:00,Bangalore,24.7,26.135073422186796,43,13.3,1016.2,16.9,27,55,6,597.6,0.0,7.2,Sunny,1,Spring,0
2025-03-29 12:00:00,Bangalore,27.3,28.663519051016394,54,18.1,1004.1,9.7,226,83,4,478.8,0.0,5.8,Rain,1,Spring,0
2025-03-29 13:00:00,Bangalore,22.1,23.77600265223985,71,16.3,1009.6,11.3,275,35,4,602.8,0.0,8.2,Thunderstorm,1,Spring,0
2025-03-29 14:00:00,Bangalore,32.9,34.23577893049253,75,27.9,1012.6,9.4,172,27,9,447.3,0.0,8.7,Cloudy,1,Spring,0
2025-03-29 15:00:00,Bangalore,26.4,27.524223437973962,99,26.2,1006.8,15.0,60,30,4,531.7,0.0,8.5,Clear,1,Spring,0
2025-03-29 16:00:00,Bangalore,24.6,25.727397284469838,81,20.8,1014.7,19.9,38,68,9,404.9,0.0,6.6,Thunderstorm,1,Spring,0
2025-03-29 17:00:00,Bangalore,24.4,25.057403320308683,100,24.4,1027.9,1.5,76,21,8,327.6,0.0,8.9,Fog,1,Spring,0
2025-03-29 18:00:00,Bangalore,24.1,25.143498333605415,86,21.3,1004.7,7.3,90,96,5,421.2,0.0,5.2,Sunny,1,Spring,0
2025-03-29 19:00:00,Bangalore,27.0,28.515565447885088,79,22.8,995.4,17.7,79,91,3,0.0,0.0,5.5,Clear,0,Spring,0
2025-03-29 20:00:00,Bangalore,25.5,26.06086355715394,60,17.5,1010.5,23.5,191,12,8,0.0,0.0,9.4,Fog,0,Spring,0
2025-03-29 21:00:00,Bangalore,37.8,38.89346040281811,69,31.6,1005.5,9.5,289,41,11,0.0,0.0,8.0,Sunny,0,Spring,0
2025-03-29 22:00:00,Bangalore,35.2,36.319410355787774,64,28.0,1008.1,15.1,330,59,2,0.0,0.0,7.0,Clear,0,Spring,0
2025-03-29 23:00:00,Bangalore,34.1,34.67858758878241,44,22.9,1013.0,15.6,316,32,9,0.0,0.0,8.4,Cloudy,0,Spring,0
2025-03-30 00:00:00,Bangalore,27.8,29.058246123303068,91,26.0,1008.1,16.6,348,100,6,0.0,0.0,5.0,Sunny,0,Spring,1
2025-03-30 01:00:00,Bangalore,29.4,31.559017654281874,73,24.0,1006.9,22.6,329,84,3,0.0,0.0,5.8,Cloudy,0,Spring,1
2025-03-30 02:00:00,Bangalore,36.4,37.672805312254965,98,36.0,1013.9,12.3,338,26,8,0.0,0.0,8.7,Fog,0,Spring,1
2025-03-30 03:00:00,Bangalore,24.0,24.52939131355614,84,20.8,1005.2,15.7,125,79,11,0.0,0.0,6.0,Rain,0,Spring,1
2025-03-30 04:00:00,Bangalore,30.3,31.449962211854608,47,19.7,1007.8,18.8,323,27,0,0.0,0.0,8.7,Rain,0,Spring,1
2025-03-30 05:00:00,Bangalore,32.6,33.41926982109107,57,24.0,1006.9,12.3,116,34,5,0.0,0.0,8.3,Clear,0,Spring,1
2025-03-30 06:00:00,Bangalore,24.2,26.1322525503409,72,18.6,1013.0,16.7,107,51,6,619.7,0.0,7.5,Fog,1,Spring,1
2025-03-30 07:00:00,Bangalore,25.8,27.24860805618545,66,19.0,1004.1,12.4,88,62,0,410.7,0.0,6.9,Rain,1,Spring,1
2025-03-30 08:00:00,Bangalore,38.3,38.667998818760175,66,31.5,1015.5,14.0,66,24,1,616.7,0.0,8.8,Sunny,1,Spring,1
2025-03-30 09:00:00,Bangalore,33.7,34.77356864363338,61,25.9,1007.8,23.5,224,32,1,648.4,0.0,8.4,Cloudy,1,Spring,1
2025-03-30 10:00:00,Bangalore,37.1,38.231671647392304,75,32.1,1012.0,14.6,7,6,5,331.9,0.0,9.7,Rain,1,Spring,1
2025-03-30 11:00:00,Bangalore,34.2,35.34443086078909,46,23.4,1007.8,20.0,196,36,5,650.0,0.0,8.2,Sunny,1,Spring,1
2025-03-30 12:00:00,Bangalore,26.6,27.52730264754793,65,19.6,1009.3,25.9,170,31,1,459.3,0.0,8.4,Cloudy,1,Spring,1
2025-03-30 13:00:00,Bangalore,29.1,30.26001660133618,70,23.1,1009.4,16.7,45,84,4,520.3,0.0,5.8,Cloudy,1,Spring,1
2025-03-30 14:00:00,Bangalore,23.9,25.145779081702255,42,12.3,1003.7,15.6,142,14,2,361.1,0.0,9.3,Thunderstorm,1,Spring,1
2025-03-30 15:00:00,Bangalore,23.1,23.75779653170407,69,16.9,1010.0,11.8,264,51,8,508.8,0.0,7.5,Thunderstorm,1,Spring,1
2025-03-30 16:00:00,Bangalore,27.8,28.50770874304883,58,19.4,1006.7,18.0,320,12,3,530.7,0.0,9.4,Cloudy,1,Spring,1
2025-03-30 17:00:00,Bangalore,29.4,30.21560797195331,79,25.2,1003.6,12.3,308,54,0,671.2,0.0,7.3,Fog,1,Spring,1
2025-03-30 18:00:00,Bangalore,32.6,33.59274871195662,50,22.6,998.6,11.0,137,82,10,362.1,0.0,5.9,Thunderstorm,1,Spring,1
2025-03-30 19:00:00,Bangalore,20.9,21.091885461576393,54,11.7,1011.5,14.7,293,69,8,0.0,0.0,6.5,Sunny,0,Spring,1
2025-03-30 20:00:00,Bangalore,26.9,27.14313011742187,51,17.1,1000.9,15.7,190,64,6,0.0,0.0,6.8,Sunny,0,Spring,1
2025-03-30 21:00:00,Bangalore,28.7,29.91474294682761,85,25.7,1007.0,18.4,99,91,10,0.0,0.0,5.5,Fog,0,Spring,1
2025-03-30 22:00:00,Bangalore,26.7,27.68841925281099,83,23.3,1003.2,14.6,46,99,8,0.0,0.0,5.0,Cloudy,0,Spring,1
2025-03-30 23:00:00,Bangalore,22.1,23.007184245205963,60,14.1,1010.7,17.6,343,88,2,0.0,0.0,5.6,Thunderstorm,0,Spring,1
2025-03-31 00:00:00,Bangalore,30.1,31.031804730359976,77,25.5,1008.2,13.9,241,33,5,0.0,0.0,8.3,Rain,0,Spring,0
2025-03-31 01:00:00,Bangalore,23.1,24.51424182660114,47,12.5,1010.9,18.7,200,80,7,0.0,0.0,6.0,Clear,0,Spring,0
2025-03-31 02:00:00,Bangalore,21.4,22.599559396667658,64,14.2,1008.9,19.9,310,98,7,0.0,0.0,5.1,Thunderstorm,0,Spring,0
2025-03-31 03:00:00,Bangalore,27.7,29.069977120426394,51,17.9,1003.8,18.9,318,0,6,0.0,0.1,10.0,Rain,0,Spring,0
2025-03-31 04:00:00,Bangalore,27.1,27.669613731937122,95,26.1,1013.6,14.7,202,67,8,0.0,0.1,6.7,Rain,0,Spring,0
2025-03-31 05:00:00,Bangalore,17.4,18.43040088729319,34,4.2,1003.5,20.3,347,20,3,0.0,0.0,9.0,Cloudy,0,Spring,0
2025-03-31 06:00:00,Bangalore,24.5,25.42668828492982,73,19.1,1013.2,16.9,280,62,6,655.1,0.0,6.9,Sunny,1,Spring,0
2025-03-31 07:00:00,Bangalore,25.6,26.083611112513818,96,24.8,1021.8,17.7,11,60,6,651.0,0.0,7.0,Rain,1,Spring,0
2025-03-31 08:00:00,Bangalore,30.1,31.396081119247707,67,23.5,1011.7,14.4,116,4,7,348.4,0.0,9.8,Rain,1,Spring,0
2025-03-31 09:00:00,Bangalore,30.3,30.761140843671328,60,22.3,1008.4,16.9,213,52,0,522.5,0.0,7.4,Rain,1,Spring,0
2025-03-31 10:00:00,Bangalore,30.3,31.00869865060814,36,17.5,1004.7,18.7,101,83,11,338.8,0.0,5.8,Fog,1,Spring,0
2025-03-31 11:00:00,Bangalore,39.6,40.40715588264126,74,34.4,1005.0,14.9,54,47,4,562.7,0.0,7.7,Cloudy,1,Spring,0
2025-03-31 12:00:00,Bangalore,32.3,33.674301053183804,61,24.5,1011.5,16.8,34,30,11,442.0,0.0,8.5,Rain,1,Spring,0
2025-03-31 13:00:00,Bangalore,26.6,28.200780222630772,75,21.6,1002.3,9.3,239,44,4,493.1,0.0,7.8,Clear,1,Spring,0
2025-03-31 14:00:00,Bangalore,22.1,22.834049529785204,56,13.3,1007.4,16.1,5,63,8,804.6,0.0,6.8,Clear,1,Spring,0
2025-03-31 15:00:00,Bangalore,28.7,30.22215293255551,61,20.9,1011.4,10.8,125,92,9,420.1,0.0,5.4,Cloudy,1,Spring,0
2025-03-31 16:00:00,Bangalore,24.8,25.45151274107751,44,13.6,1007.7,15.4,74,59,10,433.3,0.0,7.0,Clear,1,Spring,0
2025-03-31 17:00:00,Bangalore,25.4,26.39633283459269,80,21.4,1011.5,18.9,101,55,5,446.3,0.0,7.2,Rain,1,Spring,0
2025-03-31 18:00:00,Bangalore,24.6,25.907677239222373,79,20.4,1008.4,14.7,29,13,1,599.4,0.0,9.3,Fog,1,Spring,0
2025-03-31 19:00:00,Bangalore,39.4,40.16957231162137,67,32.8,1020.5,11.5,167,11,5,0.0,0.0,9.4,Fog,0,Spring,0
2025-03-31 20:00:00,Bangalore,25.9,26.49833042469091,57,17.3,1010.8,5.2,257,21,10,0.0,0.0,8.9,Fog,0,Spring,0
2025-03-31 21:00:00,Bangalore,27.9,29.14617028816447,38,15.5,1003.4,8.9,60,29,3,0.0,0.0,8.6,Cloudy,0,Spring,0
2025-03-31 22:00:00,Bangalore,30.5,32.041856855765275,59,22.3,1005.5,18.6,339,16,1,0.0,0.0,9.2,Rain,0,Spring,0
2025-03-31 23:00:00,Bangalore,26.7,27.802049297167212,30,12.7,1011.6,21.1,180,10,5,0.0,0.0,9.5,Fog,0,Spring,0
2025-03-01 00:00:00,Chennai,23.6,24.712890424667258,75,18.6,1006.1,9.9,258,20,1,0.0,0.0,9.0,Cloudy,0,Spring,0
2025-03-01 01:00:00,Chennai,31.8,32.768714552786705,70,25.8,1008.7,16.9,310,6,8,0.0,0.0,9.7,Clear,0,Spring,0
2025-03-01 02:00:00,Chennai,23.7,25.8278867351109,52,14.1,1008.1,15.0,59,19,9,0.0,0.0,9.1,Clear,0,Spring,0
2025-03-01 03:00:00,Chennai,34.6,34.94099614954809,65,27.6,1011.7,17.2,112,70,0,0.0,0.0,6.5,Rain,0,Spring,0
2025-03-01 04:00:00,Chennai,38.2,39.22853211614286,83,34.8,996.9,1.2,41,12,4,0.0,0.1,9.4,Sunny,0,Spring,0
2025-03-01 05:00:00,Chennai,26.1,27.233815347958448,32,12.5,1011.3,11.0,41,79,6,0.0,0.0,6.0,Fog,0,Spring,0
2025-03-01 06:00:00,Chennai,21.3,22.072030718861175,53,11.9,1005.6,13.3,270,86,5,549.3,0.0,5.7,Thunderstorm,1,Spring,0
2025-03-01 07:00:00,Chennai,25.4,26.221985987036888,51,15.6,1012.5,12.5,163,37,9,652.1,0.0,8.2,Clear,1,Spring,0
2025-03-01 08:00:00,Chennai,27.3,28.53019754805935,75,22.3,1009.4,12.2,330,8,2,768.4,0.0,9.6,Fog,1,Spring,0
2025-03-01 09:00:00,Chennai,30.7,30.864124602659192,61,22.9,1010.0,12.7,97,35,9,409.4,0.0,8.2,Thunderstorm,1,Spring,0
2025-03-01 10:00:00,Chennai,19.4,20.862986686195654,51,9.6,1018.4,19.2,285,21,5,384.9,0.0,8.9,Cloudy,1,Spring,0
2025-03-01 11:00:00,Chennai,36.4,37.371106719065125,54,27.2,1006.1,17.8,1,60,11,343.1,0.0,7.0,Clear,1,Spring,0
2025-03-01 12:00:00,Chennai,40.3,41.97620353602008,68,33.9,1019.5,16.9,71,64,10,323.9,0.0,6.8,Sunny,1,Spring,0
2025-03-01 13:00:00,Chennai,24.2,25.01953791155037,73,18.8,1009.9,16.2,156,97,5,601.0,0.0,5.2,Thunderstorm,1,Spring,0
2025-03-01 14:00:00,Chennai,20.1,20.695655194782834,79,15.9,1011.5,15.9,351,95,3,387.8,0.0,5.2,Rain,1,Spring,0
2025-03-01 15:00:00,Chennai,34.3,35.80703328237517,68,27.9,1006.9,16.7,355,94,3,332.7,0.2,5.3,Thunderstorm,1,Spring,0
2025-03-01 16:00:00,Chennai,26.9,27.615316570750675,82,23.3,1008.4,18.1,278,8,11,418.7,0.0,9.6,Clear,1,Spring,0
2025-03-01 17:00:00,Chennai,30.9,32.091811202475675,69,24.7,1014.3,16.3,268,76,0,468.2,0.0,6.2,Clear,1,Spring,0
2025-03-01 18:00:00,Chennai,36.7,38.06497465218782,36,23.9,1010.4,8.5,185,36,6,783.0,0.0,8.2,Fog,1,Spring,0
2025-03-01 19:00:00,Chennai,27.8,28.788753028901162,60,19.8,1011.7,23.1,98,59,9,0.0,0.6,7.0,Thunderstorm,0,Spring,0
2025-03-01 20:00:00,Chennai,28.8,29.478488880485525,86,26.0,1017.0,12.6,148,13,11,0.0,0.0,9.3,Sunny,0,Spring,0
2025-03-01 21:00:00,Chennai,26.1,26.96356320362425,54,16.9,1018.1,13.0,69,97,11,0.0,0.0,5.2,Clear,0,Spring,0
2025-03-01 22:00:00,Chennai,25.1,25.928798464900233,63,17.7,1008.6,10.7,247,54,6,0.0,0.0,7.3,Clear,0,Spring,0
2025-03-01 23:00:00,Chennai,15.1,15.785840587432011,75,10.1,1005.8,15.1,141,45,1,0.0,0.0,7.8,Rain,0,Spring,0
2025-03-02 00:00:00,Chennai,33.9,35.13877751506715,92,32.3,1012.8,25.2,61,48,11,0.0,0.0,7.6,Fog,0,Spring,1
2025-03-02 01:00:00,Chennai,28.1,29.04596347822236,55,19.1,1007.6,11.5,159,33,9,0.0,0.0,8.3,Thunderstorm,0,Spring,1
2025-03-02 02:00:00,Chennai,27.6,28.598193300437206,64,20.4,1007.1,15.0,348,3,10,0.0,0.0,9.8,Sunny,0,Spring,1
2025-03-02 03:00:00,Chennai,43.8,45.243000831964906,74,38.6,1017.2,8.1,182,24,0,0.0,0.0,8.8,Rain,0,Spring,1
2025-03-02 04:00:00,Chennai,25.4,26.95847298872689,62,17.8,1005.1,14.0,7,22,6,0.0,0.0,8.9,Rain,0,Spring,1
2025-03-02 05:00:00,Chennai,21.1,22.64907114944253,40,9.1,1000.1,9.5,215,35,9,0.0,0.0,8.2,Clear,0,Spring,1
2025-03-02 06:00:00,Chennai,16.6,17.79877510710434,68,10.2,1009.1,10.5,261,13,4,409.0,0.0,9.3,Fog,1,Spring,1
2025-03-02 07:00:00,Chennai,32.1,32.438766264287665,74,26.9,1012.3,13.0,55,24,5,304.4,0.0,8.8,Clear,1,Spring,1
2025-03-02 08:00:00,Chennai,30.4,31.061354700528693,57,21.8,1010.0,17.0,33,68,0,438.1,0.0,6.6,Sunny,1,Spring,1
2025-03-02 09:00:00,Chennai,38.5,39.35770865547691,45,27.5,1016.4,17.5,116,96,3,552.5,0.0,5.2,Rain,1,Spring,1
2025-03-02 10:00:00,Chennai,31.1,31.906430066653527,55,22.1,1011.9,5.5,169,47,7,509.2,0.0,7.7,Rain,1,Spring,1
2025-03-02 11:00:00,Chennai,28.6,28.916522313668843,65,21.6,1015.7,9.3,354,2,11,252.2,0.0,9.9,Rain,1,Spring,1
2025-03-02 12:00:00,Chennai,30.8,31.875576431849687,32,17.2,1002.4,13.1,118,85,0,504.2,0.0,5.8,Thunderstorm,1,Spring,1
2025-03-02 13:00:00,Chennai,26.5,27.794679723410738,69,20.3,1007.0,6.4,157,76,5,430.4,0.0,6.2,Sunny,1,Spring,1
2025-03-02 14:00:00,Chennai,24.9,24.892191571253914,82,21.3,1012.8,15.8,83,37,3,322.9,0.0,8.2,Clear,1,Spring,1
2025-03-02 15:00:00,Chennai,29.3,31.25248627646551,58,20.9,1013.1,10.8,83,24,2,426.4,0.0,8.8,Rain,1,Spring,1
2025-03-02 16:00:00,Chennai,35.2,37.105315522626384,62,27.6,1011.7,11.6,320,30,0,462.4,0.0,8.5,Cloudy,1,Spring,1
2025-03-02 17:00:00,Chennai,26.7,27.415717390340767,67,20.1,1007.7,11.0,272,41,7,439.2,0.0,8.0,Fog,1,Spring,1
2025-03-02 18:00:00,Chennai,29.3,29.828577995934847,50,19.3,1010.9,16.7,51,75,11,503.9,0.0,6.2,Sunny,1,Spring,1
2025-03-02 19:00:00,Chennai,27.6,28.769720209701056,51,17.8,1011.9,20.0,193,61,2,0.0,0.1,7.0,Thunderstorm,0,Spring,1
2025-03-02 20:00:00,Chennai,34.5,36.049985208396,74,29.3,1011.4,11.6,7,40,5,0.0,0.0,8.0,Rain,0,Spring,1
2025-03-02 21:00:00,Chennai,28.1,28.55764759923775,73,22.7,1006.8,17.6,210,6,5,0.0,0.0,9.7,Rain,0,Spring,1
2025-03-02 22:00:00,Chennai,28.4,29.864021103049126,60,20.4,1013.8,14.9,194,2,2,0.0,0.0,9.9,Clear,0,Spring,1
2025-03-02 23:00:00,Chennai,27.8,28.739011988898596,61,20.0,1010.1,13.1,38,32,11,0.0,0.0,8.4,Sunny,0,Spring,1
